관리번호,자치구,AP별 이용량(GB)
SD000075,성동구,250.5371673 
WF120029,노원구,250.5186102 
GR050009-1,구로구,250.4026690 
WF201092,강동구,250.3151248 
GS060010,강서구,250.3053062 
WF110171,중구,250.2869616 
WF190634,마포구,249.9035296 
WF201002,강남구,249.8744297 
YC020001,양천구,249.8353345 
WF201368,도봉구,249.7936883 
YC050012,양천구,249.7809171 
WF201110,강동구,249.7318759 
JN010003,중랑구,249.6603673 
SD000328,성동구,249.4462152 
GS010044,강서구,249.3419383 
SD000305,성동구,249.2291896 
WF191063,종로구,249.0715793 
WF205019,은평구,249.0050677 
NW160066,노원구,248.9579496 
WF110214,중구,248.7296583 
GN070055,강남구,248.6988696 
EP160024,은평구,248.6309454 
WF191219,용산구,248.5680370 
GN200012,강남구,248.5071391 
NW080004,노원구,248.4984774 
GS100044,강서구,248.4400902 
WF161027,강남구,248.0912103 
WF120301,중구,248.0236552 
EP050015,은평구,247.8581137 
GN020030,강남구,247.8211781 
EP080009,은평구,247.7616532 
WF181176,은평구,247.7477008 
GS040068,강서구,247.7359143 
WF190137,강서구,247.6025736 
WF161045,강남구,247.4392479 
YC180016,양천구,247.3051884 
GS010014,강서구,247.1991841 
WF120391,중구,246.9017919 
SIGMUL017,강서구,246.5453980 
EP000034,은평구,246.5439382 
MP010038,마포구,246.4178093 
WF190471,노원구,246.3550632 
GB040001,강북구,246.3337269 
GB130011,강북구,246.1690285 
DDM160003,동대문구,246.0608479 
GS060023,강서구,246.0226491 
WF200155,서초구,245.7757220 
WF120349,중구,245.7028624 
EP000010,은평구,245.6697113 
GR030050,구로구,245.6424119 
WF190728,서초구,245.5187252 
WF171520,서대문구,245.4668691 
MP030008,마포구,245.4052927 
WF120385,중구,245.3151357 
WF190383,노원구,245.2088753 
WF190191,강서구,245.0840118 
SIGMUL001,강서구,244.7644110 
YDP000030,영등포구,244.7273666 
GJ130002,광진구,244.6099540 
SB020027,성북구,244.5221041 
WF162181,송파구,244.4827058 
WF201859,양천구,244.4118787 
GA070028,관악구,244.2535707 
GN070049,강남구,244.1563102 
WF201392,도봉구,244.1546400 
WF181328,서초구,244.0742462 
JR050001,종로구,243.9185829 
GR030049,구로구,243.7810596 
HT210014,중구,243.7764102 
GA070047,관악구,243.6608123 
WF161881,마포구,243.5638079 
GR140044,구로구,243.5462572 
SD000301,성동구,243.5428836 
GR060028,구로구,243.5271593 
WF110166,중구,243.5235798 
NW160064,노원구,243.3919911 
WF110131,중구,243.3310365 
EP060007,은평구,243.2754133 
WF120330,중구,243.2239329 
YC050014,양천구,243.1200730 
MP010007,마포구,243.0339725 
YC060022,양천구,242.9567505 
WF161774,도봉구,242.7552072 
GN070036,강남구,242.6140250 
WF192002,영등포구,242.3744179 
WF162124,성북구,242.3560948 
EP110016,은평구,242.1455529 
EP000005,은평구,242.0693738 
WF110133,중구,241.9596742 
YC050013,양천구,241.6946377 
GB120005,강북구,241.6877452 
WF120287,종로구,241.5718339 
SIGMUL002,강서구,241.4039000 
WF191067,종로구,241.3079852 
NW130001,노원구,241.2102885 
WF200038,중구,241.1866421 
WF110237,중구,241.0915093 
EP060009,은평구,241.0401139 
GC070002,금천구,241.0224260 
WF171950,관악구,240.9392867 
WN004003,성동구,240.9209978 
GS070004,강서구,240.7927147 
WF151631,노원구,240.6781012 
SD000343,성동구,240.6339574 
GS110022,강서구,240.6003886 
WF181064,중랑구,240.5954159 
SD000399,성동구,240.2940471 
WF191197,마포구,240.1880357 
WF200120,서초구,240.1732232 
WF130041,중구,240.1701631 
GS010072,강서구,240.1626884 
WF160024,마포구,240.1241523 
SIGMUL004,강서구,240.1191439 
WF191081,종로구,239.8742033 
GS060068,강서구,239.5961128 
WF191212,마포구,239.5943830 
GC100010,금천구,239.3360993 
EP000036,은평구,239.3094288 
EP110022,은평구,239.1848072 
GC040006,금천구,238.9605017 
HT210055,중구,238.8238416 
JR160001,종로구,238.8107080 
WN000708,도봉구,238.7817736 
GD130073,강동구,238.6943349 
WF190775,성북구,238.6746127 
WF190635,마포구,238.6633918 
SD000384,성동구,238.6502733 
WF171312,성북구,238.5753969 
EP040009,은평구,238.4120791 
DB010011,도봉구,238.2091263 
GA070016,관악구,238.2076967 
WF181180,은평구,238.1725045 
GS120082,강서구,238.1615380 
WF190802,송파구,238.1539549 
WF140058,은평구,237.9470628 
WN003812,성동구,237.9147185 
GS150028,강서구,237.8951672 
JG060001,중구,237.8411614 
SP260033,송파구,237.8173336 
WF190674,서대문구,237.6819391 
MP010049,마포구,237.6679578 
SD000183,성동구,237.5900760 
SP260090,송파구,237.5607778 
EP010028,은평구,237.5211485 
WF172295,서초구,237.4182149 
MP010093,마포구,237.4116057 
GR080030,구로구,236.9830844 
GS010078,강서구,236.8503071 
WF171865,동작구,236.8411809 
WF191003,은평구,236.7883187 
NW170003,노원구,236.6887624 
WN003873,성동구,236.5478753 
SD000166,성동구,236.4404149 
WN200063,강동구,236.4115525 
HT210078,종로구,236.3950397 
WF120155,서초구,236.1935186 
WF190397,노원구,236.1803323 
WF120394,중구,236.0939304 
GS180124,강서구,236.0198992 
WF2020103,동대문구,235.9429841 
WF192006,영등포구,235.6312548 
WF161050,강남구,235.6174986 
DDM000027,동대문구,235.5981686 
GA010003,관악구,235.5696346 
WF171300,성북구,235.2802048 
WF190709,서대문구,235.2796921 
SD000074,성동구,235.0685506 
WF120336,중구,235.0521293 
WF171788,금천구,235.0384526 
WF190304,구로구,235.0006474 
GB110001,강북구,234.8265208 
GR030040,구로구,234.6514450 
JG000030,중구,234.6450021 
WF121356,동대문구,234.6195255 
HT210135,송파구,234.5216311 
GB110039,강북구,234.4359843 
GS170030,강서구,234.2694766 
WF160025,마포구,234.1086682 
WF131218,강서구,233.9289002 
WF110028,마포구,233.8488273 
EP120008,은평구,233.7289194 
WF120066,서초구,233.6658605 
GD130026,강동구,233.6358776 
WF181095,도봉구,233.5926336 
WF172013,서초구,233.5198403 
GR030010,구로구,233.1344116 
WF201623,영등포구,233.1063052 
WF110225,중구,232.9185521 
WF190079,강동구,232.5532175 
SDM020005,서대문구,232.3721670 
WF141598,구로구,232.2847852 
WF190486,도봉구,232.2280441 
WF120337,중구,232.0687430 
WF171378,도봉구,231.9244392 
WF200165,동대문구,231.7278092 
SD000445,성동구,231.3695938 
WF200180,중구,231.3240441 
WF191149,중구,231.2424707 
EP030001,은평구,231.1329619 
WF172032,서초구,231.1162366 
WN003997,성동구,231.0852496 
NW000002,노원구,230.9283379 
WF140038,은평구,230.8235584 
WF120347,중구,230.7518154 
GR140041,구로구,230.6857058 
SDM050075,서대문구,230.6851823 
WN003983,성동구,230.6567562 
WF171373,도봉구,230.5272036 
WN003976,성동구,230.5131701 
GR060026,구로구,230.4390841 
GS010010,강서구,230.3304287 
EP010029,은평구,230.0055119 
WF171698,금천구,229.9592428 
WF171290,성북구,229.8351593 
WF120176,성동구,229.6729536 
WF190925,영등포구,229.5395737 
EP000012,은평구,229.5296208 
WF120406,중구,229.4459333 
GR100032,구로구,229.3784759 
DB020007,도봉구,229.2854191 
GR050024,구로구,229.1090498 
DDM000056,동대문구,229.0628466 
WF172070,서초구,228.9943514 
GS090039,강서구,228.9701565 
EP040001,은평구,228.9392013 
DBGURUCUS011,도봉구,228.8244732 
WF190463,노원구,228.8188318 
WF120192,성동구,228.7580867 
WF171140,용산구,228.7164690 
HT210061,중구,228.7101341 
GS030012,강서구,228.6744229 
WF120237,은평구,228.6249074 
WN003981,성동구,228.5075963 
SD000279,성동구,228.5009669 
WF120449,중구,228.4576480 
SD000096,성동구,228.2656352 
NW110004,노원구,228.2518120 
GS120063,강서구,228.0860345 
DB030002,도봉구,227.9268609 
GB110020,강북구,227.7064484 
WF181097,노원구,227.5292676 
WF120056,서초구,227.5072870 
NW020012,노원구,227.4123623 
YDP250005,영등포구,227.3178902 
WF172277,서초구,227.3030507 
WF171525,서대문구,227.2926905 
WF190119,강서구,227.2912714 
MP010016,마포구,227.2550509 
WF190737,서초구,227.0662074 
MP020073,마포구,226.8545753 
WF120441,중구,226.8196117 
WF181166,은평구,226.7101465 
WF110105,중구,226.6654627 
WF190710,서대문구,226.6036703 
GS160044,강서구,226.2940197 
SB100002,성북구,226.2587563 
WF191187,중랑구,226.1914430 
HT210022,중구,226.1791782 
SC130001,서초구,226.0252177 
WF172038,서초구,226.0066850 
WF131219,강서구,225.8235570 
WF181102,노원구,225.8127601 
GS030031,강서구,225.7336637 
WF181071,성북구,225.6158365 
EP000075,은평구,225.5788270 
WF140026,동대문구,225.3417223 
JG000034,중구,225.2944821 
WF191152,중구,225.1996682 
SB020051,성북구,225.1995967 
WF120001,강남구,225.1563309 
WF171561,마포구,225.1426678 
WF191198,마포구,225.0522146 
SP260088,송파구,225.0345793 
WF200010,중구,225.0016035 
MP030045,마포구,224.8933498 
WF120382,중구,224.8670044 
SD000329,성동구,224.7674673 
WN003843,성동구,224.7002625 
EP050010,은평구,224.6641082 
WF160059,마포구,224.4534941 
WF120242,은평구,224.4440136 
YC050026,양천구,224.3637051 
DB090002,도봉구,224.1553643 
WF200015,중구,224.0910689 
GS090040,강서구,224.0486118 
WF110022,마포구,224.0321333 
WF190583,동작구,223.9686235 
WF190384,노원구,223.8593100 
YC050032,양천구,223.7693009 
JR140007,종로구,223.7032028 
WF190285,구로구,223.4706984 
GS010063,강서구,223.2423487 
WF200018,중구,223.0455985 
WF120297,중구,222.9619675 
WF190281,구로구,222.8790614 
GJ110005,광진구,222.8076737 
WF190020,강남구,222.7247247 
WF131598,노원구,222.5200863 
GN070072,강남구,222.4829831 
WF171235,성동구,222.2804469 
WF200167,동대문구,222.2340354 
EP170003,은평구,222.2052815 
WF171143,용산구,222.1825595 
WF171937,관악구,222.1136708 
WF201161,강서구,222.0616321 
WF110027,마포구,222.0603702 
SD000374,성동구,222.0079724 
GA070022,관악구,221.9613926 
NW160033,노원구,221.8640628 
WF110069,중구,221.8551040 
SP190005,송파구,221.8489336 
DB110026,도봉구,221.8414062 
YS170012,용산구,221.8252098 
WF171445,노원구,221.8162741 
SD000235,성동구,221.7731751 
SB180004,성북구,221.7037350 
WF171740,금천구,221.6697518 
SD000259,성동구,221.5905150 
YC050028,양천구,221.4763083 
WF171749,금천구,221.3309118 
YS170016,용산구,221.2677568 
NW160002,노원구,221.2553605 
WF190543,동작구,221.1166279 
YS120002,용산구,221.0441164 
HT210087,종로구,221.0121709 
YS100001,용산구,220.9313130 
WF200161,서초구,220.8251256 
WF190540,동작구,220.7586636 
JN040007,중랑구,220.7172567 
GS040057,강서구,220.6589147 
GC060048,금천구,220.5032755 
GS100019,강서구,220.4265478 
GB070004,강북구,220.3549954 
WF2020102,동대문구,220.3099349 
WF160052,마포구,220.2287889 
WF110175,중구,220.0956899 
SD000053,성동구,219.9449732 
WF200013,중구,219.8775882 
WF110070,중구,219.8542353 
SP190004,송파구,219.6013621 
WF190899,영등포구,219.5996307 
WF190936,용산구,219.5565801 
WN000638,도봉구,219.5221663 
WF190322,구로구,219.5210345 
GD020001,강동구,219.4016971 
JG000012,중구,219.3877463 
WF190923,영등포구,219.1406268 
WF171562,마포구,218.7682131 
SD000392,성동구,218.4767833 
WF200149,서초구,218.3315128 
YC180005,양천구,218.3284673 
SD000387,성동구,218.2498693 
GN220035,강남구,218.2102773 
WF170050,중구,218.0936258 
GD130002,강동구,217.8684612 
GD130102,강동구,217.8340460 
EP080002,은평구,217.7963608 
WF190656,마포구,217.7718723 
GS140047,강서구,217.7423831 
WN003910,성동구,217.6472466 
SD000017,성동구,217.6462079 
GS060080,강서구,217.6346451 
JG000010,중구,217.5751922 
WF181249,강서구,217.4907027 
WF120258,은평구,217.4729089 
SP260061,송파구,217.4370262 
NW120003,노원구,217.3296570 
GS080024,강서구,217.2892037 
MP020043,마포구,217.2457740 
WF171180,용산구,217.1770169 
WF110218,중구,217.1071109 
WF141308,강서구,217.0997367 
WF190869,영등포구,216.9653442 
WF190208,관악구,216.8523981 
YS000008,용산구,216.8287490 
WF190665,서대문구,216.7461939 
WF190212,관악구,216.7267448 
WF190032,강남구,216.5737187 
EP080018,은평구,216.4323871 
WF110137,중구,216.3074786 
YDP000023,영등포구,216.2757731 
WF200073,중구,216.2253115 
GJ100014,광진구,216.2005692 
GS010019,강서구,216.1899526 
GR110014,구로구,216.1310349 
WF120469,중구,216.0862540 
WF200052,중구,216.0576412 
WF191068,종로구,215.9118342 
WF190732,서초구,215.9053571 
WF171766,금천구,215.7935060 
WN000640,도봉구,215.7011626 
SD000324,성동구,215.5746413 
WF131234,강서구,215.5035652 
WF181068,성북구,215.3966939 
EP010015,은평구,215.3820332 
GD130019,강동구,215.3457513 
WF200179,중구,215.2857934 
GN090012,강남구,215.1109531 
SP190006,송파구,214.8731437 
WF170038,중구,214.8276176 
NW020005,노원구,214.7585750 
EP080011,은평구,214.6907260 
WF110128,중구,214.6871259 
GS020009,강서구,214.6015642 
WF191122,중구,214.4491822 
WF120284,종로구,214.3636048 
WF190684,서대문구,214.3353963 
GD130098,강동구,214.2951931 
NW120010,노원구,214.2614155 
WF161212,관악구,214.2607414 
WF190406,노원구,214.1877414 
WF190214,관악구,214.1823304 
WF191199,마포구,214.1132922 
WF171227,성동구,214.0683408 
WF190500,동대문구,213.9718625 
WF190424,노원구,213.9098105 
SD000379,성동구,213.8714640 
WF120306,중구,213.8660112 
WF190611,동작구,213.8539074 
GA080001,관악구,213.8494107 
GA070079,관악구,213.7251924 
GS020011,강서구,213.7226197 
WF121066,강북구,213.6908960 
YS000017,용산구,213.5250685 
NW190013,노원구,213.4941858 
WF191195,마포구,213.4240149 
WN003834,성동구,213.3429853 
WF110063,중구,213.2437154 
GR040001,구로구,213.2236488 
WF170032,중구,213.2140967 
SDM150018,서대문구,213.1939254 
WF171191,용산구,213.1434746 
DBGURUCUS024,도봉구,212.9738861 
NW120016,노원구,212.9540430 
WF181116,노원구,212.8736680 
YS000024,용산구,212.6563943 
WF190549,동작구,212.6337764 
NW000004,노원구,212.5778879 
WF171610,강서구,212.5624506 
WF200132,서초구,212.4614016 
GJ110006,광진구,212.4491713 
EP100016,은평구,212.3707258 
GS100029,강서구,212.3703917 
JG010001,중구,212.1821340 
WF200092,중구,212.1062917 
WF172057,서초구,211.9941153 
WN000666,도봉구,211.9790049 
GD130068,강동구,211.8754483 
WF190233,광진구,211.7927498 
EP120023,은평구,211.7407273 
SDM150017,서대문구,211.6454335 
DBGURUCUS013,도봉구,211.6445691 
GB110037,강북구,211.5469379 
WN000696,도봉구,211.3246923 
WF181032,성동구,211.3107245 
WF140037,은평구,211.0865167 
WF190759,성북구,210.9714511 
WF190761,성북구,210.8904548 
WF120259,은평구,210.7625422 
WF190113,강북구,210.5726351 
GS020038,강서구,210.4861283 
GD130010,강동구,210.2136502 
SD000088,성동구,210.1987562 
EP040006,은평구,210.1691571 
EP100005,은평구,210.1046201 
SD000335,성동구,209.9583120 
WF200121,서초구,209.8054589 
EP130018,은평구,209.7903740 
WN003795,성동구,209.7855881 
SD000198,성동구,209.7120301 
SD000318,성동구,209.6741283 
WF191078,종로구,209.4270060 
GR040026,구로구,209.3374696 
GA070070,관악구,209.3161726 
WF200022,중구,209.3024411 
DDM000025,동대문구,209.2526256 
GN170011,강남구,209.2171233 
EP090001,은평구,209.2157638 
GD130034,강동구,208.9699548 
WF190271,구로구,208.8547000 
YDP020002,영등포구,208.8212164 
GA010002,관악구,208.6794108 
WF200051,중구,208.6699511 
GN070074,강남구,208.5876766 
SD000173,성동구,208.4404534 
WF110135,중구,208.3119926 
GA200001,관악구,208.2457428 
WF190076,강동구,208.1114097 
YDP000047,영등포구,208.0527014 
WF201593,양천구,208.0377397 
WF171345,도봉구,207.9737733 
HT210052,중구,207.6204909 
WF110018,마포구,207.6080829 
WF120274,종로구,207.2129078 
WF120024,노원구,206.8904899 
SP260064,송파구,206.8306915 
GR010025,구로구,206.6304278 
WF110253,중구,206.6275303 
GJ110003,광진구,206.6188377 
WF201169,강서구,206.5437809 
SD000164,성동구,206.2551095 
YS150001,용산구,206.1044350 
HT210175,송파구,205.8236458 
WF161911,마포구,205.6982159 
JG000036,중구,205.5931620 
WF191070,종로구,205.4596398 
GD130027,강동구,205.4056889 
WF161665,금천구,205.3567184 
WF199007,중구,205.3140291 
GR030082,구로구,205.1965749 
SD000036,성동구,205.1038953 
GR090026,구로구,205.0269468 
SDM050077,서대문구,204.9681238 
EP000124,은평구,204.8971893 
GS100056,강서구,204.7603207 
WF151433,구로구,204.6960490 
SD000315,성동구,204.4915351 
WF191225,서대문구,204.4285943 
HT210136,송파구,204.2922904 
WF120300,중구,204.2105001 
WF190496,동대문구,204.1466663 
SD000376,성동구,203.9670557 
DB130004,도봉구,203.9521774 
WF160021,마포구,203.9505579 
WF190399,노원구,203.9473380 
SP260092,송파구,203.8995709 
WF192001,영등포구,203.8337438 
WF190105,강북구,203.7769977 
WF110073,중구,203.7021182 
DB050014,도봉구,203.7014366 
WF190702,서대문구,203.6767032 
WF130038,중구,203.5766325 
MP030027,마포구,203.4250744 
WF120110,서초구,203.2738266 
GS130219,강서구,203.2453739 
GA070021,관악구,203.1138197 
WF191130,중구,203.0371199 
WF120463,중구,202.9846562 
WF201541,성동구,202.7327553 
GJ090002,광진구,202.6780860 
MP030002,마포구,202.6758782 
WF190601,동작구,202.6668343 
WF120198,성동구,202.6017620 
SD000214,성동구,202.4319499 
WF162033,서대문구,201.7537513 
