구분,버스명,AP별 이용량(단위 : GB)
시내버스,다모아자동차_470_서울74사7255,645.37060447 
시내버스,관악교통_6515_서울74사4628,645.13104036 
시내버스,대원여객_106_서울70사2774,644.94769089 
시내버스,관악교통_643_서울74사4661,644.56084743 
시내버스,관악교통_643_서울74사5955,644.26532015 
시내버스,관악교통_643_서울74사4640,644.26305704 
시내버스,대원여객_107_서울74사5092,643.74005422 
시내버스,삼양교통_130_서울74사3263,643.69165339 
시내버스,한국비알티_741_서울74사7849,643.65405589 
시내버스,서울교통네트웍_150_서울71사3202,643.58575270 
시내버스,서울교통네트웍_160_서울70사6732,643.44652928 
시내버스,다모아자동차_470_서울70사6589,643.33605580 
시내버스,현대교통_7612_서울74사9357,643.13434064 
시내버스,메트로버스_273_서울74사7048,642.52062701 
시내버스,서울교통네트웍_160_서울70사6734,642.38378778 
시내버스,남성교통_320_서울70사6450,642.29333773 
시내버스,현대교통_7612_서울74사9373,642.24615693 
시내버스,삼양교통_130_서울74사3260,641.94103703 
시내버스,대원여객_370_서울74사9792,641.45147800 
시내버스,우신버스_540_서울74사2588,641.42846502 
시내버스,남성교통_320_서울74사1982,641.26702957 
시내버스,한남여객운수_506_서울70사8993,641.26037993 
시내버스,동아운수_101_서울74사3829,641.21569507 
시내버스,동아운수_151_서울74사3808,641.15820453 
시내버스,제일여객_7211_서울74사8290,641.03869721 
시내버스,경성여객_271_서울75사4024,640.36864787 
시내버스,경성여객_271_서울74사1272,640.12090676 
시내버스,대원여객_370_서울70사2776,639.82574269 
시내버스,아진교통_141_서울74사6525,639.71081749 
시내버스,우신버스_541_서울74사8302,639.66076821 
시내버스,동아운수_151_서울74사4327,639.51519318 
시내버스,한남여객운수_506_서울75사1326,639.27222043 
시내버스,흥안운수_146_서울74사1892,638.86566088 
시내버스,신촌교통_740_서울74사8324,638.83508556 
시내버스,대성운수_333_서울74사3691,638.78619112 
시내버스,제일여객_720_서울74사7891,638.67346384 
시내버스,신길운수_606_서울70사8024,638.00964504 
시내버스,대원여객_107_서울75사1383,637.88488507 
시내버스,남성교통_320_서울75사2848,637.70929351 
시내버스,신길운수_673_서울75사1403,637.64306717 
시내버스,삼양교통_130_서울74사3237,637.64025457 
시내버스,대원여객_341_서울74사1572,637.16314733 
시내버스,경성여객_271_서울74사1253,637.15411350 
시내버스,다모아자동차_470_서울74사7215,636.87090762 
시내버스,대원여객_107_서울74사5088,636.34100370 
시내버스,대원여객_111_서울75사1039,636.03491522 
시내버스,선일교통_104_서울74사9463,635.94567589 
시내버스,메트로버스_260_서울74사9713,635.92456281 
시내버스,한성여객운수_100_서울74사8770,635.84588468 
시내버스,대원여객_370_서울74사8203,635.78527421 
시내버스,한국비알티_140_서울71사1861,635.30938700 
시내버스,경성여객_271_서울74사1254,635.30731015 
시내버스,신길운수_673_서울75사2693,635.26953571 
시내버스,흥안운수_1224_서울75사2890,635.13873145 
시내버스,다모아자동차_710_서울74사1334,634.56255943 
시내버스,동성교통_9401_서울75사1043,634.52959992 
시내버스,대원여객_370_서울74사1542,634.50848684 
시내버스,선진운수_752_서울74사4585,634.38305631 
시내버스,아진교통_141_서울74사6523,634.24499705 
시내버스,서울승합_3318_서울74사4319,634.23828222 
시내버스,서울교통네트웍_160_서울70사6752,634.09228809 
시내버스,신촌교통_740_서울74사8535,633.76354985 
시내버스,중부운수_641_서울70사7956,633.42956826 
시내버스,남성교통_320_서울75사2025,633.41894187 
시내버스,서울교통네트웍_160_서울70사6722,633.31646845 
시내버스,보광교통_7021_서울74사2474,633.30664299 
시내버스,동성교통_9401_서울70사6542,633.20867717 
시내버스,신길운수_652_서울75사1416,632.99688511 
시내버스,경성여객_271_서울70사6381,632.90069811 
시내버스,동아운수_152_서울71사1274,632.88818114 
시내버스,진아교통_1132_서울74사8157,632.06280582 
시내버스,한성여객운수_172_서울74사8728,631.78313896 
시내버스,중부운수_641_서울70사7958,631.26562163 
시내버스,삼양교통_130_서울74사3224,630.97845763 
시내버스,진화운수_461_서울70사9529,630.77087514 
시내버스,한국비알티_741_서울74사7926,630.70019707 
시내버스,관악교통_643_서울74사4671,630.32397069 
시내버스,다모아자동차_710_서울70사7812,630.12298197 
시내버스,제일여객_720_서울74사5339,629.49139625 
시내버스,동해운수_700_서울75사2691,629.43249941 
시내버스,선진운수_752_서울75사1235,629.41186130 
시내버스,흥안운수_146_서울75사2103,629.40148637 
시내버스,동아운수_152_서울74사4029,629.02752310 
시내버스,신수교통_761_서울74사5311,628.81811522 
시내버스,한남여객운수_506_서울70사8994,628.69170681 
시내버스,대원여객_111_서울74사9734,628.46655026 
시내버스,관악교통_643_서울74사4651,627.88738869 
시내버스,한국비알티_741_서울75사3455,627.79840082 
시내버스,대원여객_5624_서울74사1556,627.76855193 
시내버스,신수교통_761_서울70사7026,627.66479328 
시내버스,대원여객_111_서울74사1573,627.57836655 
시내버스,남성교통_452_서울70사6507,627.43823044 
시내버스,진화운수_461_서울70사9605,627.37335451 
시내버스,대성운수_362_서울70사5913,627.31915154 
시내버스,삼양교통_130_서울74사3281,627.23413110 
시내버스,동아운수_152_서울74사4018,627.05230899 
시내버스,대원여객_111_서울74사9800,626.97637826 
시내버스,선진운수_752_서울74사4557,626.78942457 
시내버스,다모아자동차_710_서울74사2536,626.70160085 
시내버스,선진운수_752_서울75사1202,626.47057697 
시내버스,동해운수_771_서울74사7276,626.46838836 
시내버스,신수교통_761_서울74사5666,626.34888105 
시내버스,남성교통_320_서울74사8996,626.33215450 
시내버스,동아운수_101_서울71사1227,626.12970360 
시내버스,남성교통_320_서울74사2258,626.04425475 
시내버스,동아운수_153_서울75사2867,625.92944130 
시내버스,한국비알티_140_서울74사1609,625.92736445 
시내버스,메트로버스_273_서울74사9141,625.75085089 
시내버스,한국비알티_741_서울74사5366,625.36370941 
시내버스,제일여객_720_서울74사5330,625.33532269 
시내버스,중부운수_640_서울70사7978,625.01538545 
시내버스,관악교통_6515_서울74사4670,624.92028810 
시내버스,선진운수_752_서울74사9534,624.58490022 
시내버스,대원여객_370_서울74사1587,624.34216030 
시내버스,대원여객_107_서울75사2924,624.27795492 
시내버스,남성교통_3012_서울75사2806,624.20336530 
시내버스,북부운수_272_서울74사9698,624.04467724 
시내버스,관악교통_643_서울70사8926,624.00518917 
시내버스,대원여객_106_서울70사2769,623.91723506 
시내버스,동성교통_303_서울70사6517,623.87420796 
시내버스,우신버스_441_서울70사8958,623.57281335 
시내버스,동아운수_151_서울74사4061,623.57177958 
시내버스,신촌교통_7727_서울74사5818,623.54583293 
시내버스,남성교통_320_서울74사3670,623.48999083 
시내버스,신수교통_7734_서울75사1265,623.46484512 
시내버스,한국비알티_741_서울74사7933,623.06781299 
시내버스,제일여객_720_서울74사7627,622.89159745 
시내버스,남성교통_320_서울70사6495,622.88915738 
시내버스,신촌교통_750A_서울74사5847,622.86730856 
시내버스,다모아자동차_470_서울74사4110,622.67193571 
시내버스,동성교통_9401_서울70사6490,622.66552821 
시내버스,신수교통_7734_서울74사7846,622.29254283 
시내버스,한남여객운수_506_서울75사1316,622.26342969 
시내버스,동성교통_9401_서울74사2178,622.24914320 
시내버스,신길운수_606_서울75사1961,622.06848525 
시내버스,제일여객_720_서울74사7829,621.94305472 
시내버스,대원여객_106_서울70사2775,621.81487679 
시내버스,삼양교통_130_서울74사3256,621.67095952 
시내버스,서울버스_301_서울74사2164,621.57788314 
시내버스,다모아자동차_470_서울74사7604,621.52905390 
시내버스,삼양교통_130_서울74사5813,621.41711824 
시내버스,남성교통_452_서울74사1919,621.33502215 
시내버스,남성교통_320_서울74사1975,621.31525017 
시내버스,동해운수_700_서울75사1788,621.27343379 
시내버스,관악교통_643_서울74사5681,621.17663212 
시내버스,경성여객_271_서울74사1275,621.06591649 
시내버스,동아운수_153_서울74사3863,621.04504555 
시내버스,대원여객_107_서울70사2713,620.91534026 
시내버스,남성교통_452_서울75사3102,620.75817958 
시내버스,관악교통_643_서울74사4693,620.75103633 
시내버스,중부운수_640_서울70사7969,620.66553161 
시내버스,동아운수_151_서울74사3830,620.42883597 
시내버스,우신버스_441_서울70사8954,620.28033659 
시내버스,신촌교통_740_서울74사5861,620.22961676 
시내버스,선진운수_752_서울74사2561,619.80279163 
시내버스,대원여객_107_서울74사5016,619.30065975 
시내버스,한서교통_3012_서울74사8632,619.16509643 
시내버스,중부운수_641_서울70사7961,619.11071651 
시내버스,메트로버스_273_서울74사4328,618.95562336 
시내버스,대원여객_111_서울74사7591,618.50110069 
시내버스,진화운수_461_서울71사1801,618.49053949 
시내버스,대원여객_107_서울74사5002,618.36907640 
시내버스,신흥기업_3220_서울74사6254,618.32177453 
시내버스,다모아자동차_470_서울70사6587,618.24682169 
시내버스,한성여객운수_172_서울74사7046,618.21227893 
시내버스,한성여객운수_172_서울74사8826,618.14642511 
시내버스,서울교통네트웍_150_서울70사6711,618.09711158 
시내버스,흥안운수_1138_서울75사2983,618.08899045 
시내버스,대원여객_106_서울70사9721,617.97332950 
시내버스,동성교통_9401_서울74사6168,617.73560010 
시내버스,북부운수_262_서울74사9755,617.66308732 
시내버스,신촌교통_750A_서울74사5851,617.55768023 
시내버스,삼양교통_130_서울74사3273,617.53338203 
시내버스,태릉교통_1155_서울74사1753,617.37414449 
시내버스,경성여객_271_서울74사1276,617.31646769 
시내버스,흥안운수_146_서울74사9650,616.90008268 
시내버스,중부운수_6715_서울70사7925,616.87866226 
시내버스,남성교통_320_서울74사1930,616.66992493 
시내버스,한성여객운수_1141_서울74사6341,616.59447849 
시내버스,도선여객_420_서울74사8595,616.48968607 
시내버스,북부운수_272_서울74사7021,615.97943306 
시내버스,대원여객_107_서울75사2922,615.88464305 
시내버스,신길운수_606_서울74사4816,615.83459377 
시내버스,경성여객_271_서울70사6382,615.64587057 
시내버스,메트로버스_273_서울74사9112,615.21898955 
시내버스,대원여객_111_서울70사2702,615.14911242 
시내버스,서울교통네트웍_600_서울70사6671,615.14624394 
시내버스,서울교통네트웍_160_서울70사6718,615.06969854 
시내버스,우신버스_441_서울74사2320,614.87566680 
시내버스,선진운수_752_서울75사1233,614.65014704 
시내버스,삼양교통_130_서울74사3233,614.49859291 
시내버스,메트로버스_273_서울71사2235,614.37035911 
시내버스,동아운수_153_서울74사2118,614.22076076 
시내버스,동아운수_152_서울74사2130,614.00134116 
시내버스,대원여객_107_서울74사7576,613.97504061 
시내버스,중부운수_641_서울70사7943,613.85339126 
시내버스,남성교통_9401_서울75사1296,613.83130029 
시내버스,동아운수_151_서울74사2106,613.81909065 
시내버스,동해운수_700_서울74사2467,613.60418797 
시내버스,한남여객운수_506_서울75사1322,613.58905397 
시내버스,선진운수_702A_서울74사4449,613.23156580 
시내버스,한성여객운수_1154_서울74사3011,613.17016371 
시내버스,관악교통_643_서울74사4647,613.16320673 
시내버스,한성여객운수_172_서울74사7015,613.12383972 
시내버스,선진운수_753_서울74사7258,612.79504560 
시내버스,대원여객_341_서울74사3092,612.64783144 
시내버스,남성교통_3012_서울70사6510,612.64483258 
시내버스,흥안운수_1224_서울74사4087,612.62243427 
시내버스,삼양교통_130_서울75사4042,612.13653535 
시내버스,한성운수_148_서울74사8908,612.10388318 
시내버스,동아운수_151_서울74사3873,612.02709563 
시내버스,동성교통_9401_서울74사1839,612.01946810 
시내버스,한성운수_145_서울75사3106,611.99988239 
시내버스,흥안운수_1142_서울74사4906,611.98370531 
시내버스,신수교통_761_서울74사5306,611.50995083 
시내버스,서울교통네트웍_160_서울70사6737,611.47338711 
